product_id,product_name,category,sub_category,author_name,publisher_name,unit_price,cost_price,supplier_id,stock_quantity,launch_date,format,language,page_count,reader_group,best_seller_score
P00781,Mindfulness Complete,Self Help,Mindfulness,Sabbir Ahmed,Green Trade Group,647.85,445.37,S00876,428,2023-02-06 23:11:00,,Bangla,216,Professional,0.325
P00782,Algorithms Handbook Practice,Programming,Algorithms,Riaz Sarker,Prime Publishing House,735.28,553.35,S00427,544,2021-08-11 16:43:00,Hardcover,Bangla,43,Young,0.41
P00783,Islamic History Simplified,Religious,Islamic History,Kamal Sarker,Prime Trade Group,806.22,525.2,S00485,474,2024-04-21 13:27:00,Paperback,Bangla,322,Young,0.403
P00784,Islamic History Complete,Religious,Islamic History,Sabbir Sarker,Green Logistics,733.65,406.31,S00791,263,2022-01-26 23:58:00,Paperback,Bangla,434,Professional,0.34
P00785,Physics Simplified Edition,Academic,Physics,Jalal Sarker,Delta Supply Co,1125.52,874.16,S00507,636,2024-01-13 19:03:00,Ebook,Bangla,546,Professional,0.554
P00786,Bangla Literature Guide Edition,Academic,Bangla Literature,Kamal Khan,National Logistics,1188.18,796.35,S00289,451,2025-04-17 19:10:00,Hardcover,Bangla,124,Professional,0.669
P00787,Chemistry Complete Series,Academic,Chemistry,Kamal Ahmed,Delta Enterprises,939.36,731.9,S00503,68,2021-06-14 02:17:00,Ebook,Bangla,104,Elderly,0.658
P00788,Islamic History Workbook,Religious,Islamic History,Rashid Khan,Ocean Books Ltd,350.66,232.3,S00680,542,2025-01-22 02:00:00,Hardcover,Bangla,423,Young,0.581
P00789,Habit Building Simplified,Self Help,Habit Building,Sultana Ahmed,Metro Publishing House,233.76,150.36,S00797,507,2021-01-15 17:33:00,Hardcover,English,185,Professional,0.694
P00790,Classic Guide,Fiction,Classic,Ferdous Islam,Metro Supply Co,725.24,476.15,S00347,127,2026-03-08 11:57:00,Paperback,Bangla,606,Young,0.813
P00791,Artists Essentials,Biography,Artists,Naila Islam,Eastern Supply Co,741.88,573.98,S00193,300,2022-01-05 19:07:00,Hardcover,Bangla,55,Young,0.326
P00792,Romance Workbook,Fiction,Romance,Rumana Islam,Bright Supply Co,256.79,195.1,S00002,352,2024-06-07 21:43:00,Hardcover,Bangla,782,Young,0.865
P00793,Activity Books Simplified,Children,Activity Books,Rumana Ahmed,Global Enterprises,363.64,208.54,S00573,350,2021-12-31 13:49:00,Hardcover,Bangla,90,Professional,0.33
P00794,Physics Simplified Series,Academic,Physics,Mohiuddin Khan,Royal Trade Group,883.42,660.8,S00093,362,2022-03-19 09:08:00,Hardcover,English,577,Young,0.46
P00795,Communication Simplified,Self Help,Communication,Riaz Uddin,Royal Distributors,733.24,485.2,S00890,248,2025-03-02 14:59:00,Paperback,English,760,Professional,0.797
P00796,Story Books Handbook,Children,Story Books,Rashid Khan,Ocean Enterprises,375.21,256.53,S00997,261,2022-05-14 13:06:00,Hardcover,English,136,Young,0.49
P00797,Coloring Books Masterclass,Children,Coloring Books,Sabbir Hossain,Global Supply Co,223.23,145.21,S00724,495,2021-12-12 14:02:00,Ebook,English,378,Elderly,0.988
P00798,Mystery Masterclass,Fiction,Mystery,Rumana Islam,Green Logistics,369.7,247.61077027991507,S00096,360,2019-03-09 17:03:00,Ebook,English,57,Professional,0.74
P00799,Admission Test Simplified Edition,Exam Prep,Admission Test,Rumana Rahman,Prime Books Ltd,1084.05,698.19,S00790,535,2021-03-02 16:47:00,Hardcover,,30,Young,0.991
P00800,Hadith Complete,Religious,Hadith,Touhid Rahman,Ocean Publishing House,325.99,264.53,S00396,487,2026-02-18 12:28:00,Paperback,Bangla,616,Elderly,0.478
P00801,Chemistry Workbook Series,Academic,Chemistry,Naila Rahman,Prime Logistics,1106.87,621.23,S00687,217,2024-03-17 09:56:00,Ebook,English,528,Professional,0.383
P00802,Marketing Complete,Business,Marketing,Shahana Islam,Delta Distributors,992.55,795.89,S00134,456,2019-12-18 09:05:00,Paperback,English,703,Young,0.387
P00803,Marketing Masterclass,Business,Marketing,Jalal Sarker,Prime Supply Co,1318.57,874.34,S00773,43,2021-03-12 23:32:00,Paperback,English,617,Young,0.449
P00804,Picture Books Simplified,Children,Picture Books,Jalal Chowdhury,Royal Supply Co,364.06,271.6259711869707,S00749,313,2021-06-25 04:11:00,Hardcover,Bangla,251,Professional,0.791
P00805,Picture Books Complete,Children,Picture Books,Naila Chowdhury,Metro Logistics,397.08,248.70662547311184,S00591,355,2023-12-04 12:10:00,Hardcover,Bangla,828,Young,0.319
P00806,Physics Handbook Edition,Academic,Physics,Amin Rahman,Metro Logistics,990.44,660.55,S00274,258,2022-01-31 06:10:00,Ebook,Bangla,443,Professional,0.706
P00807,Short Stories Masterclass,Fiction,Short Stories,Sabbir Chowdhury,Bright Supply Co,447.05,303.61,S00728,480,2024-09-18 19:45:00,Paperback,English,473,Young,0.266
P00808,Chemistry Handbook Edition,Academic,Chemistry,Anika Islam,Ocean Distributors,494.69,351.760705855798,S00944,64,2023-09-06 12:16:00,Paperback,English,428,Professional,0.261
P00809,Bcs Guide Practice,Exam Prep,Bcs,Ferdous Chowdhury,National Enterprises,305.52,181.82,S00136,272,2024-03-28 20:36:00,Paperback,Bangla,493,Kids,0.922
P00810,English Grammar Masterclass Pro,Academic,English Grammar,Sabbir Hossain,Ocean Supply Co,785.44,487.51,S00200,556,2024-05-05 09:51:00,Ebook,Bangla,606,Professional,0.402
P00811,Leadership Handbook,Self Help,Leadership,Rashid Chowdhury,Metro Enterprises,966.9,585.84,S00795,108,2021-05-18 13:21:00,Paperback,English,283,Young,0.28
P00812,Mathematics Workbook Series,Academic,Mathematics,Anika Uddin,Prime Supply Co,507.04,336.41,S00941,476,2022-10-12 09:47:00,Ebook,Bangla,258,Professional,0.761
P00813,Islamic History Essentials,Religious,Islamic History,Shahana Islam,Delta Trade Group,652.22,466.55,S00196,193,2019-07-13 03:11:00,Paperback,Bangla,619,Kids,0.339
P00814,Story Books Workbook,Children,Story Books,Jalal Sarker,National Supply Co,449.3,309.15,S00124,472,2023-11-02 12:23:00,Hardcover,Bangla,486,Young,0.443
P00815,Machine Learning Masterclass Edition,Programming,Machine Learning,Anika Chowdhury,Delta Books Ltd,433.96,273.69,S00327,203,2022-02-08 04:42:00,Hardcover,Bangla,89,Young,0.631
P00816,University Admission Handbook Pro,Exam Prep,University Admission,Mala Khan,Global Books Ltd,955.0,636.73,S00618,479,2025-09-07 17:00:00,Ebook,English,663,Elderly,0.608
P00817,Story Books Workbook,Children,Story Books,Riaz Rahman,Eastern Supply Co,195.28,108.52,S00984,65,2020-01-22 23:13:00,Paperback,Bangla,835,Young,0.356
P00818,Fiqh Masterclass,Religious,Fiqh,Mala Hossain,Bright Books Ltd,336.16,211.9,S00027,148,2026-05-12 21:14:00,Ebook,Bangla,733,Young,0.392
P00819,Marketing Handbook,Business,Marketing,Ferdous Hossain,Metro Trade Group,1275.1,717.08,S00938,278,2020-11-02 02:57:00,Paperback,Bangla,246,Young,0.668
P00820,Machine Learning Complete Edition,Programming,Machine Learning,Riaz Chowdhury,Bright Logistics,969.73,652.49,S00623,119,2022-06-17 13:41:00,Hardcover,Bangla,94,Young,0.628
P00821,Bangla Literature Guide Series,Academic,Bangla Literature,Shahana Ahmed,Metro Logistics,264.39,205.55,S00800,634,2025-09-22 00:15:00,Paperback,Bangla,241,Kids,0.75
P00822,Short Stories Complete,Fiction,Short Stories,Sabbir Khan,National Books Ltd,783.99,636.4,S00717,335,2024-12-16 05:54:00,Paperback,Bangla,434,Young,0.658
P00823,Adventure Handbook,Fiction,Adventure,Shahana Hossain,Metro Supply Co,955.75,741.81,S00284,377,2023-08-03 14:56:00,Hardcover,Bangla,703,Young,0.77
P00824,Quran Studies Masterclass,Religious,Quran Studies,Kamal Uddin,Metro Distributors,888.42,683.63,S00538,324,2023-05-07 02:11:00,Ebook,English,824,Elderly,0.321
P00825,Biology Essentials Series,Academic,Biology,Rumana Sarker,Prime Distributors,726.32,556.33,S00200,122,2019-12-27 23:40:00,,Bangla,608,Professional,0.945
P00826,Bcs Handbook Edition,Exam Prep,Bcs,Sabbir Chowdhury,Global Enterprises,1077.8,754.87,S00350,345,2021-06-01 02:22:00,Paperback,Bangla,335,Young,0.988
P00827,English Grammar Handbook Series,Academic,English Grammar,Riaz Ahmed,Delta Distributors,1087.39,808.25,S00943,246,2023-12-12 01:51:00,Hardcover,English,764,Young,0.303
P00828,Leaders Handbook,Biography,Leaders,Amin Islam,Green Logistics,349.61,267.17,S00036,125,2026-05-26 19:06:00,,Bangla,278,Elderly,0.888
P00829,Short Stories Masterclass,Fiction,Short Stories,Anika Chowdhury,Metro Trade Group,584.57,332.1,S00663,271,2020-06-12 01:15:00,Paperback,Bangla,477,Elderly,0.24
P00830,Romance Complete,Fiction,Romance,Jalal Hossain,Eastern Enterprises,378.45,304.29,S00914,617,2025-07-21 08:34:00,Ebook,Bangla,415,Young,0.31
P00831,Activity Books Guide,Children,Activity Books,Sultana Islam,Delta Enterprises,242.8,186.01,S00486,59,2019-11-30 15:23:00,Hardcover,English,252,Young,0.766
P00832,Thriller Masterclass,Fiction,Thriller,Rashid Chowdhury,Global Trade Group,916.18,601.53,S00240,280,2022-03-26 07:26:00,Paperback,Bangla,464,Young,0.67
P00833,Web Development Guide Series,Programming,Web Development,Jalal Sarker,Prime Supply Co,1100.54,751.35,S00467,86,2023-01-21 09:43:00,Ebook,English,575,Elderly,0.536
P00834,Activity Books Essentials,Children,Activity Books,Touhid Hossain,Metro Distributors,249.32,193.75,S00097,349,2022-04-15 00:12:00,Hardcover,Bangla,71,Professional,0.781
P00835,Leaders Essentials,Biography,Leaders,Kamal Sarker,Global Books Ltd,254.46,172.06,S00269,469,2020-03-06 11:16:00,Paperback,English,320,Kids,0.551
P00836,Quran Studies Workbook,Religious,Quran Studies,Jalal Chowdhury,National Trade Group,260.25,167.56,S00082,450,2025-03-14 22:36:00,Paperback,Bangla,56,Young,0.916
P00837,Hadith Essentials,Religious,Hadith,Riaz Hossain,Metro Publishing House,848.79,652.04,S00485,271,2026-04-26 12:42:00,Hardcover,Bangla,334,Young,0.368
P00838,Web Development Essentials Practice,Programming,Web Development,Riaz Hossain,Delta Supply Co,712.32,401.52,S00798,111,2023-05-28 05:46:00,Ebook,English,784,Young,0.822
P00839,Entrepreneurship Guide,Business,Entrepreneurship,Amin Khan,Green Publishing House,1091.04,867.99,S00432,75,2020-01-02 08:32:00,Hardcover,Bangla,356,Elderly,0.945
P00840,Teacher Recruitment Handbook Practice,Exam Prep,Teacher Recruitment,Amin Sarker,National Enterprises,583.63,475.63,S00287,348,2022-09-25 08:15:00,Ebook,Bangla,126,Young,0.76
P00841,Bangla Literature Masterclass Practice,Academic,Bangla Literature,Touhid Ahmed,Royal Books Ltd,857.62,541.36,S00713,29,2022-03-26 03:45:00,Hardcover,English,82,Kids,0.413
P00842,Machine Learning Masterclass Edition,Programming,Machine Learning,Mohiuddin Hossain,Global Publishing House,675.28,332.8394170175531,S00123,397,2020-06-10 22:10:00,Paperback,Bangla,618,Kids,0.756
P00843,Adventure Masterclass,Fiction,Adventure,Anika Uddin,Global Books Ltd,434.43,319.56,S00922,192,2021-04-20 04:57:00,Paperback,Bangla,83,Young,0.526
P00844,Machine Learning Complete Practice,Programming,Machine Learning,Anika Sarker,Delta Distributors,572.11,352.4,S00391,517,2021-05-12 17:28:00,Ebook,Bangla,470,Kids,0.849
P00845,Classic Guide,Fiction,Classic,Riaz Khan,Metro Enterprises,782.62,640.18,S00481,34,2019-12-28 19:29:00,Ebook,Bangla,839,Young,0.332
P00846,Finance Handbook,Business,Finance,Naila Ahmed,Eastern Enterprises,1178.98,855.46,S00996,217,2026-01-23 10:18:00,Paperback,Bangla,247,Young,0.916
P00847,Classic Complete,Fiction,Classic,Touhid Islam,Delta Supply Co,779.22,554.7,S00663,392,2019-03-07 19:52:00,Hardcover,Bangla,219,Young,0.294
P00848,English Grammar Workbook Edition,Academic,English Grammar,Jalal Hossain,Royal Books Ltd,399.45,308.81,S00992,475,2020-05-13 03:32:00,Paperback,Bangla,533,Young,0.505
P00849,Entrepreneurship Complete,Business,Entrepreneurship,Naila Rahman,Delta Trade Group,533.29,411.68,S00566,522,2026-04-05 05:09:00,Hardcover,Bangla,366,Young,0.497
P00850,Data Science Simplified Pro,Programming,Data Science,Touhid Rahman,Ocean Logistics,1144.77,693.03,S00584,563,2026-04-09 01:14:00,Ebook,English,427,Young,0.578
P00851,Bcs Simplified Edition,Exam Prep,Bcs,Riaz Chowdhury,Green Supply Co,742.24,599.97,S00355,229,2023-11-09 12:22:00,Ebook,Bangla,298,Professional,0.746
P00852,Adventure Workbook,Fiction,Adventure,Anika Sarker,Green Books Ltd,884.02,645.08,S00738,216,2019-10-02 05:37:00,Ebook,Bangla,728,Young,0.969
P00853,Web Development Guide Pro,Programming,Web Development,Ferdous Sarker,Eastern Books Ltd,484.15,317.36,S00550,27,2024-04-11 17:10:00,Ebook,Bangla,166,Professional,0.872
P00854,Productivity Workbook,Self Help,Productivity,Jalal Sarker,Delta Publishing House,218.74,127.83,S00460,375,2021-03-03 22:03:00,Hardcover,English,666,Young,0.49
P00855,Habit Building Handbook,Self Help,Habit Building,Mohiuddin Uddin,Metro Trade Group,919.8,543.87,S00606,69,2025-10-24 19:54:00,Paperback,,176,Young,0.899
P00856,Admission Test Complete Series,Exam Prep,Admission Test,Riaz Sarker,Green Supply Co,620.12,394.77,S00263,469,2023-11-30 13:36:00,Hardcover,Bangla,179,Young,0.982
P00857,Classic Handbook,Fiction,Classic,Sabbir Islam,Eastern Trade Group,1636.5837499999998,302.41,S00700,484,2024-10-01 12:48:00,Paperback,Bangla,182,Professional,0.695
P00858,English Grammar Workbook Edition,Academic,English Grammar,Sultana Hossain,Eastern Enterprises,713.65,577.1,S00916,91,2019-04-07 12:06:00,,English,719,Professional,0.49
P00859,Classic Complete,Fiction,Classic,Mohiuddin Uddin,Prime Enterprises,678.36,376.9373257243698,S00668,209,2023-10-31 14:32:00,Hardcover,Bangla,273,Professional,0.873
P00860,Classic Guide,Fiction,Classic,Sultana Hossain,Prime Enterprises,338.77,273.02,S00440,290,2023-11-26 08:03:00,Paperback,Bangla,193,Young,0.362
P00861,Classic Essentials,Fiction,Classic,Mohiuddin Rahman,Global Books Ltd,846.68,489.42,S00302,583,2022-10-13 20:53:00,Ebook,English,814,Young,0.415
P00862,Machine Learning Complete Edition,Programming,Machine Learning,Riaz Ahmed,Delta Supply Co,742.35,408.69,S00184,113,2021-07-28 10:46:00,Ebook,English,733,Young,0.332
P00863,Coloring Books Simplified,Children,Coloring Books,Riaz Chowdhury,Eastern Supply Co,364.63,208.96,S00276,39,2024-07-31 01:22:00,Ebook,Bangla,455,Young,0.522
P00864,Management Complete,Business,Management,Sultana Ahmed,Bright Trade Group,481.49,337.0,S00896,279,2025-03-17 19:57:00,Ebook,Bangla,135,Young,0.757
P00865,Activity Books Masterclass,Children,Activity Books,Sultana Khan,Global Books Ltd,279.09,195.04,S00749,408,2022-05-15 03:37:00,Hardcover,Bangla,622,Young,0.73
P00866,Short Stories Handbook,Fiction,Short Stories,Amin Khan,Eastern Publishing House,441.76,250.4,S00016,446,2021-11-25 22:45:00,Paperback,Bangla,333,Young,0.99
P00867,Bcs Complete Edition,Exam Prep,Bcs,Jalal Ahmed,Delta Logistics,517.85,326.34,S00155,552,2019-03-15 09:13:00,Ebook,Bangla,241,Elderly,0.771
P00868,Accounting Handbook,Business,Accounting,Rashid Rahman,Prime Supply Co,1130.73,730.03,S00899,522,2019-09-16 00:18:00,Ebook,Bangla,400,Elderly,0.509
P00869,Mindfulness Complete,Self Help,Mindfulness,Riaz Sarker,Bright Supply Co,933.66,723.04,S00817,565,2022-09-12 06:10:00,Hardcover,Bangla,473,Professional,0.6
P00870,Management Complete,Business,Management,Anika Ahmed,Metro Books Ltd,516.26,389.39,S00695,413,2020-10-23 18:29:00,Hardcover,Bangla,393,Kids,0.507
P00871,Bank Jobs Guide Pro,Exam Prep,Bank Jobs,Shahana Hossain,Delta Enterprises,293.84,209.29,S00417,354,2022-04-16 15:55:00,Paperback,Bangla,566,Young,0.914
P00872,Romance Workbook,Fiction,Romance,Kamal Ahmed,Eastern Distributors,486.51,278.49,S00663,418,2023-03-09 23:06:00,Ebook,Bangla,468,Elderly,0.331
P00873,Thriller Handbook,Fiction,Thriller,Mohiuddin Chowdhury,Delta Publishing House,602.2,450.48,S00590,356,2023-02-25 14:24:00,Hardcover,Bangla,194,Young,0.327
P00874,Fiqh Handbook,Religious,Fiqh,Ferdous Rahman,Royal Books Ltd,801.21,521.38,S00854,506,2021-09-19 09:22:00,Paperback,Bangla,363,Young,0.536
P00875,Marketing Simplified,Business,Marketing,Touhid Sarker,Prime Distributors,915.94,692.67,S00050,237,2023-05-30 06:29:00,,Bangla,65,Professional,0.81
P00876,Teacher Recruitment Complete Edition,Exam Prep,Teacher Recruitment,Jalal Islam,Bright Books Ltd,370.45,228.18,S00312,349,2026-02-16 00:36:00,Hardcover,Bangla,123,Young,0.338
P00877,Quran Studies Simplified,Religious,Quran Studies,Sultana Islam,Eastern Books Ltd,490.59,302.61,S00697,538,2022-06-24 01:23:00,Hardcover,Bangla,86,Young,0.227
P00878,Habit Building Guide,Self Help,Habit Building,Naila Chowdhury,Bright Books Ltd,648.69,401.28,S00457,218,2026-06-03 12:10:00,Ebook,English,780,Young,0.81
P00879,Physics Masterclass Edition,Academic,Physics,Mala Uddin,Bright Logistics,476.33,291.07,S00299,424,2021-08-23 20:06:00,Paperback,Bangla,111,Kids,0.376
P00880,Biology Workbook Edition,Academic,Biology,Rashid Sarker,Royal Enterprises,865.16,695.91,S00794,463,2024-04-04 03:12:00,Hardcover,Bangla,537,Young,0.607
P00881,Leadership Complete,Self Help,Leadership,Rashid Chowdhury,Metro Books Ltd,722.43,574.58,S00609,635,2023-10-27 05:15:00,Hardcover,Bangla,147,Young,0.787
P00882,Accounting Essentials,Business,Accounting,Touhid Ahmed,Royal Trade Group,1419.32,1096.07,S00868,58,2021-02-10 11:02:00,Paperback,Bangla,310,Kids,0.738
P00883,Bank Jobs Masterclass Practice,Exam Prep,Bank Jobs,Sultana Chowdhury,Green Publishing House,1170.77,783.2488518822507,S00352,560,2024-02-03 07:50:00,Hardcover,Bangla,364,Young,0.695
P00884,Prayer Guides Workbook,Religious,Prayer Guides,Jalal Rahman,Metro Trade Group,795.07,562.41,S00013,499,2023-10-06 20:25:00,Hardcover,Bangla,697,Elderly,0.219
P00885,Mathematics Guide Pro,Academic,Mathematics,Kamal Hossain,Bright Distributors,347.1,237.92,S00290,293,2025-11-22 21:47:00,Paperback,Bangla,604,Professional,0.293
P00886,Bangla Literature Simplified Practice,Academic,Bangla Literature,Rashid Ahmed,Green Enterprises,1100.78,817.27,S00944,574,2023-10-13 09:24:00,Ebook,Bangla,434,Young,0.72
P00887,Leadership Essentials,Self Help,Leadership,Naila Rahman,Delta Supply Co,948.53,619.76,S00116,588,2024-02-22 04:14:00,Hardcover,Bangla,604,Young,0.375
P00888,Data Science Masterclass Practice,Programming,Data Science,Anika Rahman,Prime Supply Co,783.93,441.68,S00327,598,2024-10-30 08:43:00,,Bangla,360,Young,0.706
P00889,Artists Masterclass,Biography,Artists,Mohiuddin Hossain,Metro Distributors,574.27,337.91,S00149,267,2019-09-12 13:54:00,Hardcover,Bangla,450,Young,0.974
P00890,Coloring Books Complete,Children,Coloring Books,Riaz Hossain,National Publishing House,302.96,243.15,S00843,186,2019-07-10 03:36:00,Hardcover,Bangla,609,Professional,0.83
P00891,Data Science Workbook Series,Programming,Data Science,Ferdous Khan,Bright Supply Co,603.12,404.65,S00427,51,2025-02-02 13:38:00,Paperback,Bangla,791,Young,0.769
P00892,Productivity Guide,Self Help,Productivity,Mala Islam,Prime Trade Group,258.09,172.76,S00580,563,2022-05-11 10:56:00,Ebook,Bangla,185,Young,0.223
P00893,Finance Guide,Business,Finance,Mala Ahmed,Global Publishing House,379.03,281.58,S00707,38,2025-01-26 08:49:00,Hardcover,Bangla,439,Kids,0.692
P00894,Mathematics Simplified Pro,Academic,Mathematics,Anika Islam,Ocean Supply Co,505.64,374.97,S00601,107,2022-11-30 08:29:00,Ebook,Bangla,225,Professional,0.864
P00895,Short Stories Masterclass,Fiction,Short Stories,Mala Sarker,National Enterprises,843.59,493.73,S00636,433,2019-08-14 20:59:00,Paperback,Bangla,302,Young,0.618
P00896,Algorithms Masterclass Edition,Programming,Algorithms,Jalal Uddin,Ocean Publishing House,767.76,508.04,S00020,190,2022-02-02 04:32:00,Paperback,Bangla,733,Young,0.948
P00897,Classic Guide,Fiction,Classic,Shahana Uddin,Global Trade Group,461.66,368.55,S00559,297,2019-11-18 08:37:00,Hardcover,Bangla,404,Kids,0.385
P00898,Biology Workbook Pro,Academic,Biology,Naila Chowdhury,Green Distributors,624.52,345.7,S00982,451,2022-06-19 21:02:00,Hardcover,Bangla,641,Young,0.73
P00899,Bangla Literature Complete Series,Academic,Bangla Literature,Naila Khan,Delta Enterprises,637.36,391.29,S00201,197,2024-11-22 16:16:00,Hardcover,English,681,Elderly,0.694
P00900,Prayer Guides Workbook,Religious,Prayer Guides,Kamal Uddin,Royal Distributors,283.8,175.59,S00963,485,2022-10-12 05:17:00,Hardcover,Bangla,439,Professional,0.728
P00901,Mathematics Workbook Pro,Academic,Mathematics,Rumana Uddin,Delta Publishing House,1170.03,951.21,S00197,199,2023-11-09 16:25:00,Paperback,Bangla,47,Young,0.724
P00902,Romance Masterclass,Fiction,Romance,Rumana Rahman,Royal Distributors,502.4,379.29,S00689,177,2019-07-04 02:12:00,Ebook,,751,Young,0.574
P00903,Productivity Masterclass,Self Help,Productivity,Mala Khan,Prime Publishing House,420.76,292.41,S00168,211,2020-05-12 15:42:00,Ebook,English,225,Young,0.818
P00904,Scientists Simplified,Biography,Scientists,Mohiuddin Sarker,Ocean Supply Co,321.39,187.12,S00211,396,2022-06-24 20:44:00,Hardcover,Bangla,529,Young,0.344
P00905,Leadership Simplified,Self Help,Leadership,Amin Khan,Ocean Logistics,851.84,510.77,S00655,634,2023-09-16 08:15:00,Ebook,English,800,Young,0.404
P00906,Picture Books Essentials,Children,Picture Books,Rashid Chowdhury,Royal Publishing House,174.79,131.37,S00125,360,2026-03-22 00:48:00,Paperback,Bangla,436,Elderly,0.94
P00907,Data Science Workbook Practice,Programming,Data Science,Rashid Hossain,Metro Enterprises,937.44,688.1,S00701,345,2025-06-15 17:47:00,Paperback,English,817,Young,0.591
P00908,Physics Guide Pro,Academic,Physics,Sultana Uddin,National Publishing House,592.48,432.83,S00317,427,2019-03-22 23:43:00,Ebook,Bangla,171,Young,0.732
P00909,Marketing Handbook,Business,Marketing,Kamal Ahmed,Delta Books Ltd,490.65,345.85,S00348,298,2026-03-14 15:26:00,Hardcover,,702,Professional,0.233
P00910,Web Development Handbook Practice,Programming,Web Development,Sultana Sarker,Bright Books Ltd,856.49,471.76,S00427,118,2025-04-13 06:48:00,Paperback,,772,Elderly,0.263
P00911,Accounting Handbook,Business,Accounting,Shahana Rahman,Bright Supply Co,710.01,520.13,S00765,34,2024-12-02 14:48:00,Ebook,Bangla,431,Young,0.969
P00912,Habit Building Essentials,Self Help,Habit Building,Mohiuddin Sarker,National Logistics,388.13,231.69,S00947,580,2019-12-26 18:10:00,Ebook,Bangla,487,Young,0.763
P00913,Chemistry Complete Practice,Academic,Chemistry,Amin Chowdhury,Royal Trade Group,966.07,649.0,S00075,520,2020-09-26 06:34:00,Paperback,Bangla,148,Professional,0.475
P00914,Classic Handbook,Fiction,Classic,Riaz Ahmed,Royal Distributors,592.38,446.18,S00320,148,2019-01-01 08:48:00,Paperback,Bangla,53,Young,0.901
P00915,Adventure Workbook,Fiction,Adventure,Ferdous Khan,Royal Distributors,314.24,247.84,S00661,271,2025-07-25 20:42:00,Paperback,Bangla,512,Young,0.771
P00916,Hadith Workbook,Religious,Hadith,Riaz Chowdhury,Green Supply Co,528.88,338.44,S00196,275,2021-06-09 09:26:00,Paperback,Bangla,362,Young,0.882
P00917,Machine Learning Simplified Pro,Programming,Machine Learning,Shahana Hossain,Prime Distributors,348.66,235.37,S00706,129,2021-03-16 20:33:00,Ebook,Bangla,827,Young,0.576
P00918,Islamic History Simplified,Religious,Islamic History,Shahana Chowdhury,Metro Books Ltd,845.79,615.92,S00995,444,2026-03-13 11:15:00,Paperback,English,783,Young,0.844
P00919,Thriller Workbook,Fiction,Thriller,Touhid Ahmed,Eastern Publishing House,984.66,748.06,S00436,345,2025-01-05 01:05:00,Paperback,Bangla,369,Elderly,0.252
P00920,Fiqh Masterclass,Religious,Fiqh,Rashid Khan,Bright Enterprises,520.3,409.09,S00045,123,2021-02-02 00:27:00,Hardcover,Bangla,707,Young,0.691
P00921,Productivity Complete,Self Help,Productivity,Touhid Uddin,Delta Supply Co,390.72,273.72,S00883,636,2023-12-06 12:19:00,Paperback,Bangla,478,Young,0.289
P00922,Artists Guide,Biography,Artists,Anika Islam,Ocean Trade Group,540.22,419.8,S00024,120,2019-11-20 01:37:00,Ebook,Bangla,676,Professional,0.642
P00923,Data Science Complete Series,Programming,Data Science,Riaz Ahmed,Bright Logistics,413.07,253.92,S00366,108,2025-02-11 01:24:00,Hardcover,English,265,Young,0.396
P00924,Management Guide,Business,Management,Mohiuddin Islam,Bright Distributors,1050.65,673.67,S00397,294,2024-10-15 17:28:00,Hardcover,Bangla,357,Kids,0.423
P00925,Web Development Complete Practice,Programming,Web Development,Sultana Rahman,Green Enterprises,711.31,572.64,S00007,519,2020-09-13 14:41:00,Ebook,Bangla,525,Young,0.66
P00926,Activity Books Masterclass,Children,Activity Books,Sultana Islam,Green Enterprises,226.6,170.29,S00805,535,2019-07-31 11:43:00,Hardcover,Bangla,691,Young,0.836
P00927,Mathematics Guide Series,Academic,Mathematics,Amin Khan,Green Trade Group,975.96,554.83,S00169,211,2025-06-17 13:46:00,Ebook,English,273,Professional,0.648
P00928,Picture Books Complete,Children,Picture Books,Kamal Ahmed,National Supply Co,149.86,106.46,S00311,338,2019-09-10 04:36:00,Hardcover,Bangla,599,Elderly,0.979
P00929,University Admission Masterclass Pro,Exam Prep,University Admission,Anika Rahman,Ocean Distributors,1193.57,754.81,S00387,259,2020-10-31 09:49:00,Paperback,Bangla,654,Young,0.638
P00930,Adventure Guide,Fiction,Adventure,Shahana Chowdhury,Ocean Enterprises,612.4,390.63,S00738,80,2022-04-17 00:53:00,Ebook,English,179,Professional,0.487
P00931,Activity Books Essentials,Children,Activity Books,Rumana Khan,Global Supply Co,431.2,347.37,S00732,348,2025-03-13 22:51:00,Paperback,Bangla,487,Young,0.974
P00932,Coloring Books Essentials,Children,Coloring Books,Amin Islam,National Enterprises,352.1,211.33,S00724,273,2022-09-06 04:18:00,Hardcover,English,762,Professional,0.59
P00933,Python Masterclass Series,Programming,Python,Anika Khan,Global Supply Co,667.89,529.16,S00804,51,2021-11-18 02:46:00,Ebook,Bangla,367,Kids,0.505
P00934,Bcs Essentials Series,Exam Prep,Bcs,Jalal Hossain,Ocean Enterprises,787.38,558.46,S00411,639,2025-09-20 07:01:00,Paperback,Bangla,369,Professional,0.536
P00935,Quran Studies Handbook,Religious,Quran Studies,Rumana Sarker,Green Logistics,352.64,249.44,S00528,248,2023-09-28 12:16:00,Hardcover,English,586,Professional,0.48
P00936,Databases Workbook Edition,Programming,Databases,Kamal Chowdhury,Eastern Books Ltd,637.42,355.03,S00179,386,2022-09-27 06:00:00,Paperback,Bangla,704,Young,0.614
P00937,Islamic History Workbook,Religious,Islamic History,Kamal Rahman,Green Books Ltd,235.77,168.71,S00309,209,2026-02-06 07:17:00,Ebook,English,762,Professional,0.246
