sales_id,supplier_id,customer_id,product_id,store_id,sales_date,quantity,unit_price,discount,total_amount,payment_method,sales_channel,reader_group,category
SLS000708,S00234,C00762,P00625,ST00476,2024-02-18,1,310.64,0.17,257.83,Cash,Online,Professional,Children
SLS000709,S00432,C00059,P00839,ST00921,2025-12-12,1,1091.04,0.06,1025.58,Rocket,Online,Young,Business
SLS000710,S00353,C00490,P00981,ST00870,2025-02-16,1,364.75,0.07,339.22,Nagad,In-Store,Professional,Programming
SLS000711,S00097,C00111,P00177,ST00118,2025-11-28,2,215.62,0.0,431.24,Cash,App,Young,Children
SLS000712,S00413,C00403,P00270,ST00136,2025-12-01,2,553.98,0.09,1008.24,Nagad,Online,Young,Self Help
SLS000713,S00327,C00844,P00888,ST00083,2025-09-09,3,783.93,0.0,2351.79,Bkash,App,Young,Programming
SLS000714,S00896,C00039,P00864,ST00872,2024-03-24,3,481.49,0.03,1401.14,Rocket,App,Young,Business
SLS000715,S00107,C00252,P00721,ST00541,2024-04-18,2,915.6,0.13,1593.14,Card,Online,Professional,Fiction
SLS000716,S00822,C00830,P00111,ST00937,2025-09-07,1,233.65,0.12,205.61,Bkash,Online,Professional,Biography
SLS000717,S00708,C00401,P00710,ST00722,2026-05-02,2,201.08,0.04,386.07,Bkash,In-Store,Professional,Children
SLS000718,S00736,C00234,P00466,ST00725,2024-06-01,1,438.82,0.15,373.0,Card,Online,Young,Religious
SLS000719,S00383,C00950,P00371,ST00117,2025-07-20,4,177.3,0.1,638.28,Nagad,Online,Young,Children
SLS000720,S00949,C00154,P00248,ST00102,2024-01-30,2,717.69,0.01,1421.03,Nagad,App,Professional,Programming
SLS000721,S00781,C00794,P00318,ST00926,2024-06-26,2,333.42,0.06,626.83,Bkash,In-Store,Professional,Exam Prep
SLS000722,S00656,C00176,P00535,ST00466,2025-06-15,2,369.48,0.07,687.23,Rocket,In-Store,Professional,Fiction
SLS000723,S00124,C00963,P00168,ST00994,2025-08-06,1,294.23,0.11,261.86,Rocket,In-Store,Professional,Children
SLS000724,S00873,C00789,P00505,ST00311,2025-06-14,3,344.63,0.05,982.2,Nagad,In-Store,Kids,Fiction
SLS000725,S00235,C00275,P00054,ST00610,2025-02-07,3,726.04,0.1,1960.31,Cash,In-Store,Young,Academic
SLS000726,S00382,C00983,P00409,ST00559,2024-09-09,3,526.06,0.04,1515.05,Rocket,App,Young,Business
SLS000727,S00994,C00114,P00958,ST00064,2025-12-14,1,648.19,0.12,570.41,Card,In-Store,Young,Academic
SLS000728,S00790,C00863,P00743,ST00500,2024-10-14,2,824.15,0.03,1598.85,Bkash,,Professional,Exam Prep
SLS000729,S00867,C00699,P00074,ST00918,2025-09-27,4,452.87,0.07,1684.68,,,Young,Biography
SLS000730,S00036,C00172,P00693,ST00435,2024-11-12,1,830.46,0.06,780.63,Card,In-Store,Professional,Biography
SLS000731,S00947,C00542,P00201,ST00454,2025-04-06,1,861.21,0.09,783.7,Card,In-Store,Professional,Self Help
SLS000732,S00461,C00011,P00471,ST00694,2026-04-09,4,315.5,0.0,1262.0,Nagad,Online,Young,Fiction
SLS000733,S00927,C00570,P00292,ST00777,2024-12-20,2,776.56,0.03,1506.53,Cash,Online,Professional,Fiction
SLS000734,S00804,C00580,P00933,ST00830,2026-02-12,2,667.89,0.04,1282.35,Cash,In-Store,Professional,Programming
SLS000735,S00378,C00403,P00059,ST00432,2024-02-23,3,475.29,0.09,1297.54,Card,Online,Young,Exam Prep
SLS000736,S00352,C00827,P00883,ST00423,2025-04-16,2,1170.77,0.08,2154.22,Nagad,Online,Young,Exam Prep
SLS000737,S00392,C00935,P00705,ST00455,2025-04-02,4,872.71,0.11,3106.85,Bkash,Online,Young,Religious
SLS000738,S00336,C00528,P00363,ST00966,2026-05-10,2,350.19,0.14,602.33,Card,Online,Young,Self Help
SLS000739,S00868,C00675,P00882,ST00924,2024-08-24,3,1419.32,0.04,4087.64,Rocket,In-Store,Young,Business
SLS000740,S00086,C00145,P00403,ST00612,2025-06-03,1,851.28,0.03,825.74,Nagad,In-Store,Young,Fiction
SLS000741,S00506,C00999,P00702,ST00270,2025-06-08,3,1250.76,0.08,3452.1,Bkash,In-Store,Young,Business
SLS000742,S00002,C00861,P00792,ST00894,2024-03-31,2,256.79,0.07,477.63,Card,In-Store,Professional,Fiction
SLS000743,S00788,C00950,P00284,ST00161,2026-06-07,2,480.64,0.03,932.44,Nagad,Online,Young,Academic
SLS000744,S00574,C00781,P00079,ST00101,2025-03-11,3,836.65,0.02,2459.75,Card,In-Store,Young,Exam Prep
SLS000745,S00695,C00318,P00870,ST00396,2025-01-24,1,516.26,0.07,480.12,Rocket,In-Store,Professional,Business
SLS000746,S00157,C00220,P00230,ST00677,2026-03-09,3,659.27,0.05,1878.92,Card,In-Store,Young,Business
SLS000747,S00732,C00506,P00931,ST00047,2024-03-01,3,431.2,0.0,1293.6,Nagad,In-Store,Young,Children
SLS000748,S00041,C00082,P00315,ST00299,2025-08-14,1,270.16,0.03706308350766318,260.15,Rocket,Online,Professional,Fiction
SLS000749,S00358,C00547,P00413,ST00779,2024-01-18,2,1216.91,0.09,2214.78,Card,In-Store,Young,Business
SLS000750,S00612,C00367,P00431,ST00651,2026-04-30,3,258.84,0.08013248721084316,714.3,Card,In-Store,Kids,Children
SLS000751,S00109,C00731,P00465,ST00081,2025-12-24,2,252.41,0.14,434.15,Cash,Online,Young,Children
SLS000752,S00455,C00626,P00960,ST00194,2025-04-19,3,333.57,0.11,890.63,Card,Online,Young,Programming
SLS000753,S00897,C00245,P00242,ST00718,2024-12-16,1,994.99,0.07,925.34,Bkash,In-Store,Professional,Programming
SLS000754,S00767,C00737,P00612,ST00110,2026-03-25,3,1111.31,0.14,2867.18,Cash,Online,Young,Exam Prep
SLS000755,S00927,C00308,P00292,ST00012,2024-08-06,4,776.56,0.02,3044.12,Cash,App,Young,Fiction
SLS000756,S00913,C00250,P00137,ST00993,2025-11-15,4,489.05,0.05,1858.39,Bkash,In-Store,Young,Religious
SLS000757,S00298,C00415,P00286,ST00601,2025-01-04,3,954.83,0.19,2320.24,Card,Online,Young,Fiction
SLS000758,S00842,C00157,P00551,ST00410,2026-01-04,2,641.15,0.05,1218.18,Nagad,In-Store,Young,Exam Prep
SLS000759,S00505,C00321,P00611,ST00583,2025-10-30,1,350.66,0.04,336.63,Card,In-Store,Young,Fiction
SLS000760,S00333,C00260,P00260,ST00662,2026-06-04,1,715.57,0.06,672.64,Cash,In-Store,Young,Religious
SLS000761,S00070,C00020,P00987,ST00479,2025-06-23,3,1106.3,0.02,3252.52,Cash,In-Store,Young,Programming
SLS000762,S00336,C00299,P00363,ST00650,2024-09-26,4,350.19,0.12,1232.67,Card,Online,Young,Self Help
SLS000763,S00485,C00463,P00837,ST00704,2026-03-03,4,848.79,0.0,3395.16,Cash,App,Young,Religious
SLS000764,S00817,C00834,P00038,ST00168,2025-07-14,3,462.86,0.06,1305.27,,Online,Young,Self Help
SLS000765,S00270,C00178,P00700,ST00405,2025-09-20,4,244.1,0.15,829.94,Card,Online,Young,Biography
SLS000766,S00212,C00324,P00301,ST00291,2024-08-17,2,801.28,0.11,1426.28,Bkash,Online,Young,Programming
SLS000767,S00188,C00026,P00536,ST00791,2025-04-18,2,900.05,0.02,1764.1,Bkash,In-Store,Young,Academic
SLS000768,S00713,C00073,P00841,ST00765,2026-02-01,1,857.62,0.0,857.62,Bkash,In-Store,Professional,Academic
SLS000769,S00305,C00353,P00728,ST00808,2024-11-23,3,391.63,0.1,1057.4,,Online,Young,Exam Prep
SLS000770,S00303,C00493,P00360,ST00419,2024-07-03,1,1046.99,0.04,1005.11,Nagad,In-Store,Professional,Exam Prep
SLS000771,S00408,C00752,P00737,ST00562,2024-06-06,2,949.65,0.06,1785.34,Card,,Young,Business
SLS000772,S00964,C00766,P00412,ST00700,2025-01-11,1,310.01,0.0,310.01,Bkash,In-Store,Professional,Religious
SLS000773,S00646,C00917,P00069,ST00310,2024-07-02,4,771.97,0.13,2686.46,Nagad,Online,Young,Fiction
SLS000774,S00854,C00910,P00673,ST00976,2024-06-11,1,487.75,0.06,458.48,Bkash,Online,Young,Religious
SLS000775,S00179,C00101,P00936,ST00362,2024-04-21,3,637.42,0.14,1644.54,Cash,Online,Young,Programming
SLS000776,S00782,C00112,P00091,ST00517,2025-02-12,1,486.61,0.06,457.41,Nagad,App,Young,Exam Prep
SLS000777,S00036,C00490,P00693,ST00829,2024-10-04,1,830.46,0.0,830.46,Card,Online,Professional,Biography
SLS000778,S00391,C00586,P00844,ST00740,2024-03-10,3,572.11,0.12,1510.37,Card,Online,Young,Programming
SLS000779,S00262,C00593,P00600,ST00486,2025-03-05,2,122.44,0.05,232.64,Nagad,Online,Young,Children
SLS000780,S00240,C00480,P00481,ST00390,2026-05-11,2,507.92,0.07,944.73,Rocket,Online,Professional,Fiction
SLS000781,S00166,C00981,P00236,ST00628,2026-05-24,1,270.69,0.14,232.79,Rocket,Online,Young,Self Help
SLS000782,S00590,C00504,P00199,ST00417,2025-06-16,1,396.19,0.05,376.38,Rocket,App,Young,Fiction
SLS000783,S00345,C00938,P00394,ST00579,2025-05-31,1,966.63,0.04,927.96,Card,Online,Professional,Programming
SLS000784,S00078,C00988,P00643,ST00793,2026-06-03,4,379.87,0.11243570105856879,1348.64,Bkash,Online,Young,Children
SLS000785,S00121,C00441,P00314,ST00114,2025-11-07,1,821.8,0.08,756.06,Cash,Online,Professional,Academic
SLS000786,S00581,C00133,P00484,ST00689,2024-06-04,2,197.68,0.09,359.78,,App,Professional,Religious
SLS000787,S00502,C00321,P00603,ST00048,2025-04-14,3,465.29,0.0773038502263724,1287.96,Nagad,App,Young,Academic
SLS000788,S00292,C00355,P00212,ST00727,2024-12-09,1,660.6,0.02,647.39,Cash,App,Young,Biography
SLS000789,S00205,C00890,P00745,ST00200,2024-05-09,2,984.9,0.06,1851.61,Card,Online,Young,Exam Prep
SLS000790,S00967,C00962,P00631,ST00477,2026-04-11,3,1017.46,0.028264437183595958,2966.11,Rocket,In-Store,Young,Academic
SLS000791,S00620,C00168,P00596,ST00255,2025-09-09,3,881.69,0.05,2512.82,Card,In-Store,Young,Religious
SLS000792,S00047,C00018,P00474,ST00309,2025-12-08,3,485.11,0.12,1280.69,Card,Online,Young,Academic
SLS000793,S00124,C00835,P00364,ST00617,2024-03-03,3,120.14,0.02,353.21,Rocket,In-Store,Young,Children
SLS000794,S00664,C00554,P00547,ST00412,2024-10-09,2,219.65,0.06,412.94,Card,In-Store,Young,Religious
SLS000795,S00154,C00755,P00769,ST00473,2026-02-27,3,972.46,0.03,2829.86,Nagad,In-Store,Young,Fiction
SLS000796,S00708,C00328,P00710,ST00999,2024-06-30,4,201.08,0.16,675.63,Card,Online,Young,Children
SLS000797,S00178,C00157,P00741,ST00114,2024-06-17,2,521.65,0.04,1001.57,Card,Online,Young,Fiction
SLS000798,S00640,C00264,P00211,ST00366,2025-07-04,1,720.14,0.01,712.94,Card,,Professional,Exam Prep
SLS000799,S00791,C00046,P00784,ST00509,2024-08-21,4,733.65,0.04,2817.22,Cash,Online,Young,Religious
SLS000800,S00766,C00383,P00335,ST00812,2026-01-12,1,723.48,0.11,643.9,Bkash,Online,Professional,Religious
SLS000801,S00374,C00100,P00231,ST00269,2025-10-15,3,687.91,0.01,2043.09,Nagad,In-Store,Young,Self Help
SLS000802,S00551,C00461,P00127,ST00376,2025-11-18,1,743.28,0.0,743.28,Bkash,Online,Young,Religious
SLS000803,S00082,C00804,P00836,ST00820,2025-09-26,1,260.25,0.13,226.42,Bkash,Online,Professional,Religious
SLS000804,S00824,C00045,P00624,ST00510,2024-05-13,4,398.94,0.18,1308.52,Card,Online,Young,Children
SLS000805,S00481,C00899,P00845,ST00855,2025-08-12,1,782.62,0.11,696.53,Nagad,Online,Young,Fiction
SLS000806,S00097,C00122,P00561,ST00059,2024-06-02,1,358.84,0.07,333.72,Card,Online,Professional,Children
SLS000807,S00276,C00656,P00863,ST00273,2024-01-05,4,364.63,0.06,1371.01,Cash,In-Store,Young,Children
SLS000808,S00699,C00240,P00556,ST00541,2026-05-21,2,1403.05,0.08311436118441075,2572.87,Rocket,In-Store,Young,Business
SLS000809,S00734,C00849,P00649,ST00114,2024-08-10,1,1117.66,0.19,905.3,Rocket,Online,Young,Business
SLS000810,S00901,C00010,P00061,ST00465,2025-09-14,3,1197.06,0.05,3411.62,Card,In-Store,Young,Programming
SLS000811,S00835,C00417,P00676,ST00019,2024-11-03,1,689.01,0.15,585.66,Card,Online,Elderly,Exam Prep
SLS000812,S00589,C00962,P00601,ST00489,2025-09-17,3,1125.28,0.19,2734.43,Bkash,Online,Young,Exam Prep
SLS000813,S00320,C00112,P00239,ST00914,2024-12-23,2,911.84,0.08,1677.79,Bkash,In-Store,Young,Fiction
SLS000814,S00421,C00764,P00119,ST00945,2025-01-28,3,1150.55,0.01,3417.13,Rocket,App,Young,Academic
SLS000815,S00011,C00730,P00346,ST00307,2024-03-07,3,306.87,0.1,828.55,Bkash,Online,Young,Academic
SLS000816,S00797,C00314,P00066,ST00004,2025-02-18,4,570.33,0.04,2190.07,Cash,In-Store,Young,Self Help
SLS000817,S00687,C00057,P00605,ST00906,2025-08-26,3,1097.14,0.06,3093.93,Bkash,Online,Young,Academic
SLS000818,S00641,C00836,P00545,ST00551,2025-09-29,2,856.1,0.06,1609.47,Cash,In-Store,Young,Academic
SLS000819,S00706,C00906,P00917,ST00566,2026-03-06,3,348.66,0.06,983.22,Bkash,In-Store,Young,Programming
SLS000820,S00258,C00127,P00517,ST00813,2025-06-10,1,425.2,0.05,403.94,Bkash,In-Store,Young,Children
SLS000821,S00509,C00851,P00734,ST00376,2026-06-02,2,817.13,0.04,1568.89,Rocket,,Young,Self Help
SLS000822,S00421,C00836,P00670,ST00401,2025-07-14,2,469.81,0.09,855.05,Card,,Young,Academic
SLS000823,S00517,C00574,P00703,ST00852,2025-12-13,4,707.56,0.06,2660.43,Bkash,App,Young,Fiction
SLS000824,S00121,C00787,P00314,ST00476,2024-05-12,2,821.8,0.13,1429.93,Cash,Online,Young,Academic
SLS000825,S00358,C00037,P00413,ST00729,2024-06-29,2,1216.91,0.05,2312.13,Nagad,App,Young,Business
SLS000826,S00637,C00490,P00125,ST00899,2025-06-08,2,390.68,0.07,726.66,,App,Professional,Fiction
SLS000827,S00927,C00967,P00653,ST00376,2025-04-01,4,429.05,0.06,1613.23,Card,In-Store,Young,Fiction
SLS000828,S00708,C00777,P00300,ST00883,2025-03-16,1,366.6,0.02,359.27,Cash,In-Store,Young,Children
SLS000829,S00664,C00268,P00547,ST00315,2026-03-28,2,219.65,0.1,395.37,Nagad,App,Elderly,Religious
SLS000830,S00024,C00624,P00922,ST00924,2025-03-01,2,540.22,0.06,1015.61,Cash,In-Store,Professional,Biography
SLS000831,S00431,C00210,P00689,ST00291,2024-02-29,3,740.65,0.08,2044.19,Bkash,,Young,Fiction
SLS000832,S00093,C00220,P00264,ST00224,2025-04-12,3,322.79,0.15,823.11,Card,Online,Young,Academic
SLS000833,S00572,C00186,P00512,ST00716,2024-07-22,2,519.43,0.04,997.31,Nagad,Online,Professional,Programming
SLS000834,S00601,C00187,P00606,ST00916,2024-01-31,2,394.35,0.09,717.72,Rocket,Online,Young,Academic
SLS000835,S00550,C00492,P00853,ST00762,2024-08-24,3,484.15,0.19,1176.48,Card,Online,Young,Programming
SLS000836,S00724,C00307,P00797,ST00736,2024-01-01,2,223.23,0.07,415.21,Bkash,In-Store,Young,Children
SLS000837,S00041,C00781,P00315,ST00972,2025-06-28,1,270.16,0.03,262.06,Card,Online,Young,Fiction
SLS000838,S00436,C00897,P00919,ST00541,2025-02-18,2,984.66,0.05,1870.85,Bkash,Online,Young,Fiction
SLS000839,S00957,C00481,P00154,ST00882,2026-04-29,1,459.06,0.18,376.43,,Online,Professional,Self Help
SLS000840,S00767,C00188,P00273,ST00036,2024-02-25,3,296.62,0.1,800.87,Card,Online,Kids,Exam Prep
SLS000841,S00817,C00999,P00038,ST00125,2025-03-06,3,462.86,0.07,1291.38,,In-Store,Young,Self Help
SLS000842,S00838,C00045,P00311,ST00260,2026-03-28,2,1090.79,0.06,2050.69,Card,Online,Young,Programming
SLS000843,S00964,C00544,P00412,ST00941,2025-05-18,1,310.01,0.04,297.61,Cash,App,Young,Religious
SLS000844,S00608,C00219,P00238,ST00187,2024-11-17,2,659.86,0.03,1280.13,Card,In-Store,Young,Fiction
SLS000845,S00483,C00941,P00017,ST00364,2025-07-25,2,785.56,0.06,1476.85,Nagad,In-Store,Young,Fiction
SLS000846,S00063,C00321,P00014,ST00035,2024-08-30,2,824.71,0.07,1533.96,Rocket,Online,Young,Business
SLS000847,S00007,C00959,P00925,ST00075,2026-01-30,1,711.31,0.05,675.74,Nagad,In-Store,Young,Programming
SLS000848,S00231,C00973,P00739,ST00569,2025-08-16,3,951.27,0.05,2711.12,Nagad,In-Store,Young,Self Help
SLS000849,S00506,C00945,P00702,ST00092,2024-09-12,3,1250.76,0.03,3639.71,Rocket,App,Young,Business
SLS000850,S00347,C00798,P00790,ST00893,2024-03-08,2,725.24,0.06815419348546628,1351.62,,In-Store,Professional,Fiction
SLS000851,S00270,C00744,P00700,ST00880,2025-07-13,3,244.1,0.05,695.68,Bkash,App,Young,Biography
SLS000852,S00263,C00953,P00067,ST00612,2026-03-12,2,1062.59,0.06,1997.67,Bkash,App,Professional,Exam Prep
SLS000853,S00805,C00223,P00926,ST00378,2026-04-06,1,226.6,0.05,215.27,Rocket,App,Young,Children
SLS000854,S00102,C00813,P00430,ST00882,2025-08-16,1,721.49,0.1,649.34,Cash,In-Store,Young,Exam Prep
SLS000855,S00502,C00113,P00452,ST00473,2026-04-18,2,835.99,0.0,1671.98,Bkash,Online,Professional,Academic
SLS000856,S00149,C00357,P00889,ST00179,2025-12-29,4,574.27,0.06,2159.26,Nagad,In-Store,Young,Biography
SLS000857,S00129,C00397,P00208,ST00331,2024-12-07,2,444.1,0.06,834.91,Cash,App,Young,Exam Prep
SLS000858,S00202,C00996,P00312,ST00345,2026-01-26,3,234.34,0.11,625.69,Nagad,App,Young,Self Help
SLS000859,S00700,C00315,P00857,ST00565,2024-04-09,2,408.42,0.05,776.0,Nagad,App,Professional,Fiction
SLS000860,S00216,C00550,P00518,ST00381,2026-03-05,1,894.87,0.1,805.38,Bkash,Online,Kids,Religious
SLS000861,S00275,C00634,P00418,ST00817,2025-05-18,1,521.95,0.05,495.85,Nagad,App,Kids,Biography
SLS000862,S00746,C00678,P00955,ST00615,2026-04-02,2,141.86,0.0,283.72,,,Professional,Children
SLS000863,S00427,C00119,P00891,ST00240,2024-04-28,3,603.12,0.05,1718.89,Rocket,In-Store,Young,Programming
SLS000864,S00843,C00555,P00890,ST00382,2024-03-27,3,302.96,0.19,736.19,Cash,Online,Young,Children
SLS000865,S00821,C00635,P00214,ST00717,2024-11-02,3,260.4,0.08,718.7,Cash,Online,Young,Exam Prep
SLS000866,S00992,C00905,P00848,ST00231,2024-03-13,1,399.45,0.06261179290874336,374.44,Bkash,Online,Elderly,Academic
SLS000867,S00639,C00958,P00664,ST00087,2024-08-01,3,941.21,0.19,2287.14,Nagad,Online,Young,Programming
SLS000868,S00459,C00234,P00696,ST00706,2024-06-14,3,867.48,0.12,2290.15,Nagad,Online,Young,Exam Prep
SLS000869,S00172,C00209,P00053,ST00387,2025-02-11,3,254.7,0.08,702.97,Bkash,In-Store,Young,Religious
SLS000870,S00525,C00684,P00555,ST00116,2025-07-31,1,1156.78,0.1,1041.1,Nagad,,Young,Exam Prep
SLS000871,S00006,C00483,P00218,ST00463,2024-06-27,1,954.07,0.04,915.91,Bkash,In-Store,Elderly,Programming
SLS000872,S00169,C00747,P00927,ST00544,2024-09-27,3,975.96,0.0,2927.88,Nagad,Online,Kids,Academic
SLS000873,S00097,C00851,P00561,ST00027,2025-10-20,2,358.84,0.15,610.03,Cash,Online,Young,Children
SLS000874,S00597,C00010,P00619,ST00785,2024-08-02,1,553.81,0.12,487.35,Rocket,,Young,Academic
SLS000875,S00084,C00881,P00240,ST00476,2024-10-24,1,440.97,0.09,401.28,Rocket,Online,Young,Academic
SLS000876,S00679,C00265,P00419,ST00027,2025-12-15,1,887.1,0.02,869.36,Rocket,App,Young,Exam Prep
SLS000877,S00291,C00969,P00526,ST00861,2024-12-19,2,219.99,0.04,422.38,Card,In-Store,Professional,Children
SLS000878,S00027,C00427,P00818,ST00573,2024-08-05,3,336.16,0.1,907.63,Rocket,In-Store,Young,Religious
SLS000879,S00192,C00855,P00614,ST00961,2025-12-17,4,299.81,0.05,1139.28,Cash,In-Store,Young,Religious
SLS000880,S00421,C00197,P00119,ST00267,2026-05-07,1,1150.55,0.06,1081.52,Cash,In-Store,Professional,Academic
SLS000881,S00264,C00520,P00450,ST00395,2026-03-16,1,703.52,0.11,626.13,Card,App,Young,Exam Prep
SLS000882,S00740,C00059,P00294,ST00654,2025-01-26,3,866.79,0.08,2392.34,Rocket,In-Store,Young,Business
SLS000883,S00415,C00738,P00538,ST00907,2024-01-21,1,964.64,0.08,887.47,Rocket,Online,Professional,Academic
SLS000884,S00192,C00945,P00467,ST00785,2025-01-12,2,275.18,0.0,550.36,Bkash,App,Young,Religious
SLS000885,S00562,C00847,P00027,ST00634,2025-11-14,2,1185.38,0.07,2204.81,Nagad,In-Store,Professional,Programming
SLS000886,S00041,C00680,P00210,ST00790,2026-04-22,2,777.33,0.03,1508.02,Bkash,App,Professional,Fiction
SLS000887,S00956,C00117,P00667,ST00089,2024-03-02,2,1063.07,0.07,1977.31,Cash,App,Young,Academic
SLS000888,S00754,C00983,P00543,ST00718,2024-04-17,3,909.82,0.06,2565.69,Nagad,Online,Young,Self Help
SLS000889,S00962,C00342,P00058,ST00564,2024-09-13,2,125.77,0.06,236.45,Cash,App,Professional,Children
SLS000890,S00589,C00633,P00601,ST00262,2024-04-12,3,1125.28,0.14,2903.22,Nagad,Online,Young,Exam Prep
SLS000891,S00232,C00272,P00499,ST00227,2024-06-07,2,439.91,0.0,879.82,Card,In-Store,Young,Fiction
SLS000892,S00725,C00831,P00156,ST00274,2025-01-22,2,900.27,0.05,1710.51,Card,In-Store,Young,Fiction
SLS000893,S00143,C00374,P00002,ST00114,2024-08-13,3,518.21,0.05,1476.9,Nagad,App,Young,Business
SLS000894,S00766,C00387,P00335,ST00261,2025-06-08,2,723.48,0.06,1360.14,Bkash,In-Store,Young,Religious
SLS000895,S00791,C00004,P00784,ST00068,2026-04-26,1,733.65,0.01,726.31,Nagad,Online,Professional,Religious
SLS000896,S00973,C00573,P00139,ST00663,2025-03-29,3,302.65,0.04,871.63,Nagad,Online,Young,Fiction
SLS000897,S00878,C00251,P00943,ST00495,2025-03-29,3,358.79,0.03,1044.08,Card,,Young,Business
SLS000898,S00178,C00924,P00541,ST00120,2026-05-02,2,286.52,0.02,561.58,Nagad,In-Store,Professional,Fiction
SLS000899,S00700,C00787,P00761,ST00689,2025-06-25,3,719.74,0.09,1964.89,Cash,Online,Young,Fiction
SLS000900,S00533,C00952,P00975,ST00166,2026-06-05,3,637.34,0.05,1816.42,Nagad,In-Store,Young,Exam Prep
SLS000901,S00333,C00386,P00260,ST00479,2026-04-05,1,715.57,0.07,665.48,Card,In-Store,Young,Religious
SLS000902,S00993,C00661,P00583,ST00913,2024-02-06,1,430.14,0.12,378.52,Card,Online,Young,Programming
SLS000903,S00047,C00449,P00339,ST00756,2026-04-17,3,682.26,0.14,1760.23,Bkash,Online,Young,Academic
SLS000904,S00782,C00913,P00091,ST00572,2024-05-27,3,486.61,0.05,1386.84,Rocket,App,Young,Exam Prep
SLS000905,S00724,C00320,P00797,ST00573,2024-08-27,1,223.23,0.05,212.07,Card,In-Store,Professional,Children
SLS000906,S00908,C00325,P00016,ST00058,2025-05-09,1,1337.86,0.01,1324.48,Rocket,In-Store,Elderly,Business
SLS000907,S00417,C00362,P00871,ST00409,2025-11-20,3,293.84,0.04,846.26,Bkash,In-Store,Young,Exam Prep
SLS000908,S00096,C00491,P00798,ST00293,2026-04-28,2,369.7,0.13,643.28,Card,Online,Young,Fiction
SLS000909,S00678,C00890,P00640,ST00457,2025-02-15,3,852.34,0.07,2378.03,Nagad,Online,Young,Fiction
SLS000910,S00639,C00206,P00595,ST00948,2024-09-06,3,480.94,0.04,1385.11,Nagad,App,Young,Programming
SLS000911,S00584,C00652,P00850,ST00782,2024-12-10,2,1144.77,0.19,1854.53,Bkash,Online,Young,Programming
SLS000912,S00639,C00303,P00060,ST00598,2024-11-23,1,531.5,0.14481216128245733,454.53,Cash,Online,Professional,Programming
SLS000913,S00178,C00082,P00741,ST00698,2024-09-18,2,521.65,0.02,1022.43,Nagad,In-Store,Professional,Fiction
SLS000914,S00103,C00955,P00186,ST00723,2024-07-25,3,566.97,0.06,1598.86,Nagad,App,Kids,Religious
SLS000915,S00153,C00789,P00024,ST00437,2025-09-24,2,829.39,0.0,1658.78,Nagad,Online,Kids,Religious
SLS000916,S00202,C00952,P00312,ST00864,2026-05-13,3,234.34,0.08,646.78,Nagad,In-Store,Young,Self Help
SLS000917,S00495,C00396,P00327,ST00606,2025-06-16,2,958.72,0.02,1879.09,Card,App,Young,Academic
SLS000918,S00888,C00761,P00197,ST00733,2024-05-17,1,1073.81,0.06,1009.38,,App,Professional,Programming
SLS000919,S00096,C00652,P00715,ST00014,2025-08-19,2,780.99,0.04,1499.5,Nagad,In-Store,Young,Fiction
SLS000920,S00328,C00616,P00558,ST00518,2025-05-19,1,359.58,0.1,323.62,Cash,Online,Professional,Exam Prep
